#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
8.jpg,99142,"{}",41,0,"{""name"":""polygon"",""all_points_x"":[97,131,199,199,181,172,154,97],""all_points_y"":[311,262,267,270,300,322,313,311]}","{}"
8.jpg,99142,"{}",41,1,"{""name"":""polygon"",""all_points_x"":[129,131,137,174,174,152,134,129],""all_points_y"":[339,353,353,332,320,312,330,339]}","{}"
8.jpg,99142,"{}",41,2,"{""name"":""polygon"",""all_points_x"":[77,86,128,114,98,89,77],""all_points_y"":[420,408,413,441,451,449,420]}","{}"
8.jpg,99142,"{}",41,3,"{""name"":""polygon"",""all_points_x"":[53,72,72,66,45,43,53],""all_points_y"":[340,342,337,320,315,321,340]}","{}"
8.jpg,99142,"{}",41,4,"{""name"":""polygon"",""all_points_x"":[318,339,345,365,353,341,327,319,318],""all_points_y"":[387,399,396,384,372,368,374,382,387]}","{}"
8.jpg,99142,"{}",41,5,"{""name"":""polygon"",""all_points_x"":[476,517,541,547,548,541,520,491,472,472,476],""all_points_y"":[341,346,344,343,337,333,331,332,333,340,341]}","{}"
8.jpg,99142,"{}",41,6,"{""name"":""polygon"",""all_points_x"":[636,666,671,657,646,629,625,624,626,628,635,636],""all_points_y"":[439,437,436,408,400,401,408,416,425,430,434,439]}","{}"
8.jpg,99142,"{}",41,7,"{""name"":""polygon"",""all_points_x"":[70,65,67,90,93,70],""all_points_y"":[181,177,156,141,166,181]}","{}"
8.jpg,99142,"{}",41,8,"{""name"":""polygon"",""all_points_x"":[281,295,305,304,298,277,281],""all_points_y"":[156,152,143,118,118,131,156]}","{}"
8.jpg,99142,"{}",41,9,"{""name"":""polygon"",""all_points_x"":[58,57,49,51,71,78,75,84,82,72,58],""all_points_y"":[28,37,37,45,57,56,49,46,37,30,28]}","{}"
8.jpg,99142,"{}",41,10,"{""name"":""polygon"",""all_points_x"":[239,227,225,232,244,248,259,261,239],""all_points_y"":[2,56,112,114,110,106,18,1,2]}","{}"
8.jpg,99142,"{}",41,11,"{""name"":""polygon"",""all_points_x"":[365,388,400,365],""all_points_y"":[1,20,1,1]}","{}"
8.jpg,99142,"{}",41,12,"{""name"":""polygon"",""all_points_x"":[558,581,594,598,588,576,559,558],""all_points_y"":[30,46,41,28,18,17,24,30]}","{}"
8.jpg,99142,"{}",41,13,"{""name"":""polygon"",""all_points_x"":[905,891,906,920,928,938,929,905],""all_points_y"":[1,14,35,39,37,25,4,1]}","{}"
8.jpg,99142,"{}",41,14,"{""name"":""polygon"",""all_points_x"":[955,957,929,919,912,915,926,953,955],""all_points_y"":[53,18,4,4,7,20,31,51,53]}","{}"
8.jpg,99142,"{}",41,15,"{""name"":""polygon"",""all_points_x"":[953,954,950,945,926,953],""all_points_y"":[2,7,11,12,1,2]}","{}"
8.jpg,99142,"{}",41,16,"{""name"":""polygon"",""all_points_x"":[914,917,930,941,953,941,931,923,917,914],""all_points_y"":[91,82,82,83,126,135,136,135,127,91]}","{}"
8.jpg,99142,"{}",41,17,"{""name"":""polygon"",""all_points_x"":[932,944,955,929,917,932],""all_points_y"":[185,180,123,133,170,185]}","{}"
8.jpg,99142,"{}",41,18,"{""name"":""polygon"",""all_points_x"":[866,860,890,939,912,901,866],""all_points_y"":[68,88,222,217,79,58,68]}","{}"
8.jpg,99142,"{}",41,19,"{""name"":""polygon"",""all_points_x"":[851,845,855,873,886,903,851],""all_points_y"":[223,246,257,262,263,237,223]}","{}"
8.jpg,99142,"{}",41,20,"{""name"":""polygon"",""all_points_x"":[906,884,881,889,938,931,944,946,906],""all_points_y"":[343,312,235,221,218,242,282,337,343]}","{}"
8.jpg,99142,"{}",41,21,"{""name"":""polygon"",""all_points_x"":[917,900,930,941,957,964,959,917],""all_points_y"":[369,339,336,338,356,381,386,369]}","{}"
8.jpg,99142,"{}",41,22,"{""name"":""polygon"",""all_points_x"":[1032,1026,1022,1066,1072,1032,1032],""all_points_y"":[421,408,372,382,422,418,421]}","{}"
8.jpg,99142,"{}",41,23,"{""name"":""polygon"",""all_points_x"":[1081,1117,1118,1102,1070,1033,1033,1084,1081],""all_points_y"":[422,413,406,399,399,411,422,422,422]}","{}"
8.jpg,99142,"{}",41,24,"{""name"":""polygon"",""all_points_x"":[181,206,268,244,189,181],""all_points_y"":[801,747,740,801,810,801]}","{}"
8.jpg,99142,"{}",41,25,"{""name"":""polygon"",""all_points_x"":[352,365,433,416,361,352],""all_points_y"":[656,721,742,670,648,656]}","{}"
8.jpg,99142,"{}",41,26,"{""name"":""polygon"",""all_points_x"":[500,523,549,533,520,500],""all_points_y"":[662,682,675,656,656,662]}","{}"
8.jpg,99142,"{}",41,27,"{""name"":""polygon"",""all_points_x"":[697,718,725,776,750,735,697],""all_points_y"":[806,844,847,846,804,802,806]}","{}"
8.jpg,99142,"{}",41,28,"{""name"":""polygon"",""all_points_x"":[620,679,683,678,665,638,608,620],""all_points_y"":[702,713,708,682,650,644,639,702]}","{}"
8.jpg,99142,"{}",41,29,"{""name"":""polygon"",""all_points_x"":[710,748,751,738,720,703,703,710],""all_points_y"":[961,960,953,921,918,944,955,961]}","{}"
8.jpg,99142,"{}",41,30,"{""name"":""polygon"",""all_points_x"":[870,931,930,869,870],""all_points_y"":[927,960,895,860,927]}","{}"
8.jpg,99142,"{}",41,31,"{""name"":""polygon"",""all_points_x"":[869,893,933,913,894,869],""all_points_y"":[807,825,812,792,793,807]}","{}"
8.jpg,99142,"{}",41,32,"{""name"":""polygon"",""all_points_x"":[1092,1169,1177,1169,1097,1093,1089,1092],""all_points_y"":[807,779,724,715,741,765,802,807]}","{}"
8.jpg,99142,"{}",41,33,"{""name"":""polygon"",""all_points_x"":[1254,1224,1177,1194,1232,1253,1254],""all_points_y"":[841,848,811,802,789,801,841]}","{}"
8.jpg,99142,"{}",41,34,"{""name"":""polygon"",""all_points_x"":[1214,1251,1252,1210,1172,1165,1172,1214],""all_points_y"":[688,660,652,634,650,660,667,688]}","{}"
8.jpg,99142,"{}",41,35,"{""name"":""polygon"",""all_points_x"":[1094,1090,1037,1028,1032,1089,1094],""all_points_y"":[592,532,505,515,568,595,592]}","{}"
8.jpg,99142,"{}",41,36,"{""name"":""polygon"",""all_points_x"":[863,865,794,787,783,796,797,863],""all_points_y"":[733,724,675,678,685,696,710,733]}","{}"
8.jpg,99142,"{}",41,37,"{""name"":""polygon"",""all_points_x"":[745,760,775,784,775,783,795,804,810,810,812,827,832,832,826,805,797,802,814,810,801,789,785,767,759,749,735,723,723,722,727,738,731,722,718,721,742,735,738,745],""all_points_y"":[606,593,593,579,573,570,576,575,566,552,549,539,533,518,515,517,520,515,508,501,490,484,483,496,492,500,516,523,531,546,555,558,568,575,586,595,587,599,607,606]}","{}"
8.jpg,99142,"{}",41,38,"{""name"":""polygon"",""all_points_x"":[1036,1052,1040,1009,1036],""all_points_y"":[485,468,458,460,485]}","{}"
8.jpg,99142,"{}",41,39,"{""name"":""polygon"",""all_points_x"":[1056,1042,1023,1027,1055,1056],""all_points_y"":[442,436,448,459,461,442]}","{}"
8.jpg,99142,"{}",41,40,"{""name"":""polygon"",""all_points_x"":[999,1037,1035,1018,995,967,975,995,999],""all_points_y"":[613,578,539,532,532,565,604,615,613]}","{}"
230.jpg,76931,"{}",5,0,"{""name"":""polygon"",""all_points_x"":[43,90,131,143,121,43],""all_points_y"":[252,316,304,262,228,252]}","{}"
230.jpg,76931,"{}",5,1,"{""name"":""polygon"",""all_points_x"":[356,362,397,409,402,396,372,356],""all_points_y"":[433,411,400,416,439,453,446,433]}","{}"
230.jpg,76931,"{}",5,2,"{""name"":""polygon"",""all_points_x"":[330,333,365,381,377,330],""all_points_y"":[504,519,532,515,506,504]}","{}"
230.jpg,76931,"{}",5,3,"{""name"":""polygon"",""all_points_x"":[325,317,348,425,436,399,325],""all_points_y"":[501,478,441,442,465,512,501]}","{}"
230.jpg,76931,"{}",5,4,"{""name"":""polygon"",""all_points_x"":[798,801,839,891,891,906,900,856,829,809,809,798],""all_points_y"":[513,456,439,469,483,491,551,570,546,534,525,513]}","{}"
275.jpg,81001,"{}",5,0,"{""name"":""polygon"",""all_points_x"":[170,133,30,1,1,60,70,82,153,170],""all_points_y"":[243,199,223,233,252,332,341,343,327,243]}","{}"
