#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0.jpg,70654,"{}",8,0,"{""name"":""polygon"",""all_points_x"":[169,207,224,203,177,160,169],""all_points_y"":[619,623,616,597,598,606,619]}","{}"
0.jpg,70654,"{}",8,1,"{""name"":""polygon"",""all_points_x"":[128,85,90,133,179,176,128],""all_points_y"":[835,864,870,894,870,860,835]}","{}"
0.jpg,70654,"{}",8,2,"{""name"":""polygon"",""all_points_x"":[175,176,173,182,168,142,145,153,146,145,164,175],""all_points_y"":[798,789,777,755,744,741,755,770,798,804,798,798]}","{}"
0.jpg,70654,"{}",8,3,"{""name"":""polygon"",""all_points_x"":[328,335,332,316,307,291,298,309,320,328],""all_points_y"":[784,780,772,744,722,732,756,774,784,784]}","{}"
0.jpg,70654,"{}",8,4,"{""name"":""polygon"",""all_points_x"":[328,381,394,411,370,332,325,328],""all_points_y"":[917,858,864,933,973,962,914,917]}","{}"
0.jpg,70654,"{}",8,5,"{""name"":""polygon"",""all_points_x"":[593,675,672,587,588,593],""all_points_y"":[633,617,603,622,631,633]}","{}"
0.jpg,70654,"{}",8,6,"{""name"":""polygon"",""all_points_x"":[834,903,909,899,840,828,834],""all_points_y"":[665,630,597,599,628,651,665]}","{}"
0.jpg,70654,"{}",8,7,"{""name"":""polygon"",""all_points_x"":[1178,1211,1222,1232,1238,1217,1165,1161,1168,1178],""all_points_y"":[864,851,832,808,785,774,817,843,857,864]}","{}"
10.jpg,75790,"{}",33,0,"{""name"":""polygon"",""all_points_x"":[407,459,471,484,480,421,414,406,400,402,407],""all_points_y"":[409,411,398,379,373,379,382,388,395,405,409]}","{}"
10.jpg,75790,"{}",33,1,"{""name"":""polygon"",""all_points_x"":[421,422,403,391,407,421],""all_points_y"":[655,643,614,633,659,655]}","{}"
10.jpg,75790,"{}",33,2,"{""name"":""polygon"",""all_points_x"":[448,485,477,446,405,405,448],""all_points_y"":[653,681,686,692,665,661,653]}","{}"
10.jpg,75790,"{}",33,3,"{""name"":""polygon"",""all_points_x"":[376,382,376,342,337,326,330,341,363,376],""all_points_y"":[817,812,805,778,771,776,787,800,816,817]}","{}"
10.jpg,75790,"{}",33,4,"{""name"":""polygon"",""all_points_x"":[372,371,358,348,349,354,371,372],""all_points_y"":[1020,1004,978,983,1000,1022,1023,1020]}","{}"
10.jpg,75790,"{}",33,5,"{""name"":""polygon"",""all_points_x"":[520,529,535,532,524,517,509,503,503,503,510,514,519,520],""all_points_y"":[886,886,875,861,849,842,842,848,853,856,864,875,889,886]}","{}"
10.jpg,75790,"{}",33,6,"{""name"":""polygon"",""all_points_x"":[568,613,620,608,557,553,568],""all_points_y"":[845,840,833,813,816,819,845]}","{}"
10.jpg,75790,"{}",33,7,"{""name"":""polygon"",""all_points_x"":[588,628,635,640,638,633,609,591,588],""all_points_y"":[729,753,753,745,735,727,720,719,729]}","{}"
10.jpg,75790,"{}",33,8,"{""name"":""polygon"",""all_points_x"":[588,592,622,618,615,577,571,577,588],""all_points_y"":[491,483,452,445,442,475,488,493,491]}","{}"
10.jpg,75790,"{}",33,9,"{""name"":""polygon"",""all_points_x"":[620,649,650,608,600,600,620],""all_points_y"":[603,591,563,540,544,589,603]}","{}"
10.jpg,75790,"{}",33,10,"{""name"":""polygon"",""all_points_x"":[782,763,769,792,811,807,786,784,782],""all_points_y"":[780,738,731,737,780,786,783,778,780]}","{}"
10.jpg,75790,"{}",33,11,"{""name"":""polygon"",""all_points_x"":[889,907,913,921,915,903,889],""all_points_y"":[868,873,870,829,823,824,868]}","{}"
10.jpg,75790,"{}",33,12,"{""name"":""polygon"",""all_points_x"":[724,757,767,767,760,748,739,725,720,720,724],""all_points_y"":[961,951,945,938,934,935,939,946,951,956,961]}","{}"
10.jpg,75790,"{}",33,13,"{""name"":""polygon"",""all_points_x"":[762,786,821,820,797,765,762],""all_points_y"":[951,972,966,942,929,938,951]}","{}"
10.jpg,75790,"{}",33,14,"{""name"":""polygon"",""all_points_x"":[811,848,866,840,833,822,816,811],""all_points_y"":[969,989,945,919,916,919,932,969]}","{}"
10.jpg,75790,"{}",33,15,"{""name"":""polygon"",""all_points_x"":[866,879,899,884,861,866],""all_points_y"":[950,946,928,920,940,950]}","{}"
10.jpg,75790,"{}",33,16,"{""name"":""polygon"",""all_points_x"":[904,937,944,945,941,908,900,900,901,904],""all_points_y"":[933,939,936,928,920,920,922,927,930,933]}","{}"
10.jpg,75790,"{}",33,17,"{""name"":""polygon"",""all_points_x"":[975,1010,1016,1011,1000,966,966,975],""all_points_y"":[983,957,932,918,919,950,968,983]}","{}"
10.jpg,75790,"{}",33,18,"{""name"":""polygon"",""all_points_x"":[1034,1030,1016,1008,1004,1019,1034],""all_points_y"":[961,954,934,931,949,962,961]}","{}"
10.jpg,75790,"{}",33,19,"{""name"":""polygon"",""all_points_x"":[1009,1003,1012,1028,1061,1065,1059,1038,1006,1009],""all_points_y"":[1004,997,993,994,1010,1014,1021,1022,1002,1004]}","{}"
10.jpg,75790,"{}",33,20,"{""name"":""polygon"",""all_points_x"":[998,966,961,971,989,1009,1006,1004,993,998],""all_points_y"":[882,863,854,851,859,872,877,882,881,882]}","{}"
10.jpg,75790,"{}",33,21,"{""name"":""polygon"",""all_points_x"":[1076,1100,1120,1126,1125,1102,1085,1080,1076,1076],""all_points_y"":[849,868,877,873,863,848,840,838,845,849]}","{}"
10.jpg,75790,"{}",33,22,"{""name"":""polygon"",""all_points_x"":[985,990,1005,1016,1027,1026,987,985],""all_points_y"":[697,700,694,686,678,668,669,697]}","{}"
10.jpg,75790,"{}",33,23,"{""name"":""polygon"",""all_points_x"":[1104,1092,1098,1166,1178,1155,1155,1146,1135,1104],""all_points_y"":[686,616,614,636,692,686,701,702,702,686]}","{}"
10.jpg,75790,"{}",33,24,"{""name"":""polygon"",""all_points_x"":[1157,1144,1129,1117,1116,1122,1130,1145,1153,1157],""all_points_y"":[691,663,650,655,671,686,696,705,702,691]}","{}"
10.jpg,75790,"{}",33,25,"{""name"":""polygon"",""all_points_x"":[793,828,807,771,793],""all_points_y"":[303,268,213,245,303]}","{}"
10.jpg,75790,"{}",33,26,"{""name"":""polygon"",""all_points_x"":[749,795,798,790,748,749],""all_points_y"":[272,271,258,259,261,272]}","{}"
10.jpg,75790,"{}",33,27,"{""name"":""polygon"",""all_points_x"":[633,676,670,651,625,632,633,633],""all_points_y"":[172,140,106,106,129,167,169,172]}","{}"
10.jpg,75790,"{}",33,28,"{""name"":""polygon"",""all_points_x"":[987,1036,1056,1060,990,987],""all_points_y"":[24,55,50,1,1,24]}","{}"
10.jpg,75790,"{}",33,29,"{""name"":""polygon"",""all_points_x"":[424,427,430,459,424],""all_points_y"":[1,19,21,1,1]}","{}"
10.jpg,75790,"{}",33,30,"{""name"":""polygon"",""all_points_x"":[595,596,600,604,616,614,595],""all_points_y"":[1,22,44,46,44,1,1]}","{}"
10.jpg,75790,"{}",33,31,"{""name"":""polygon"",""all_points_x"":[1323,1259,1260,1286,1293,1339,1342,1340,1323],""all_points_y"":[9,42,49,57,57,38,34,12,9]}","{}"
10.jpg,75790,"{}",33,32,"{""name"":""polygon"",""all_points_x"":[689,717,707,676,683,689],""all_points_y"":[975,942,938,975,977,975]}","{}"
52.jpg,72276,"{}",12,0,"{""name"":""polygon"",""all_points_x"":[409,433,431,422,369,359,387,395,409],""all_points_y"":[71,25,10,1,1,23,66,74,71]}","{}"
52.jpg,72276,"{}",12,1,"{""name"":""polygon"",""all_points_x"":[760,780,794,800,798,803,801,791,771,757,760],""all_points_y"":[69,50,48,60,74,78,91,96,83,67,69]}","{}"
52.jpg,72276,"{}",12,2,"{""name"":""polygon"",""all_points_x"":[970,974,962,947,930,917,914,915,951,968,984,981,970],""all_points_y"":[320,313,300,303,311,322,326,334,355,352,343,332,320]}","{}"
52.jpg,72276,"{}",12,3,"{""name"":""polygon"",""all_points_x"":[1158,1118,1131,1150,1177,1158],""all_points_y"":[87,45,1,3,34,87]}","{}"
52.jpg,72276,"{}",12,4,"{""name"":""polygon"",""all_points_x"":[1092,1131,1157,1182,1167,1141,1092,1086,1092],""all_points_y"":[162,138,143,168,188,200,177,171,162]}","{}"
52.jpg,72276,"{}",12,5,"{""name"":""polygon"",""all_points_x"":[1054,1065,1086,1113,1118,1124,1125,1122,1073,1063,1054],""all_points_y"":[470,472,467,468,462,445,433,428,435,454,470]}","{}"
52.jpg,72276,"{}",12,6,"{""name"":""polygon"",""all_points_x"":[1011,1027,1091,1092,1087,1014,1011],""all_points_y"":[585,590,578,568,564,575,585]}","{}"
52.jpg,72276,"{}",12,7,"{""name"":""polygon"",""all_points_x"":[695,708,722,723,715,693,686,684,695],""all_points_y"":[531,527,539,548,553,555,555,548,531]}","{}"
52.jpg,72276,"{}",12,8,"{""name"":""polygon"",""all_points_x"":[686,682,688,701,714,720,720,714,704,691,686],""all_points_y"":[515,503,496,494,500,517,526,529,529,526,515]}","{}"
52.jpg,72276,"{}",12,9,"{""name"":""polygon"",""all_points_x"":[1227,1250,1262,1271,1274,1272,1270,1266,1255,1238,1226,1227],""all_points_y"":[693,686,679,682,686,722,730,732,728,716,706,693]}","{}"
52.jpg,72276,"{}",12,10,"{""name"":""polygon"",""all_points_x"":[1038,1031,1006,985,981,989,1030,1038],""all_points_y"":[899,874,864,860,868,897,908,899]}","{}"
52.jpg,72276,"{}",12,11,"{""name"":""polygon"",""all_points_x"":[993,1025,1033,1045,1032,1016,998,993],""all_points_y"":[844,816,819,854,872,881,876,844]}","{}"
145.jpg,69833,"{}",16,0,"{""name"":""polygon"",""all_points_x"":[730,733,740,762,751,732,724,724,732,730],""all_points_y"":[388,400,397,360,343,342,358,365,386,388]}","{}"
145.jpg,69833,"{}",16,1,"{""name"":""polygon"",""all_points_x"":[822,872,863,815,822],""all_points_y"":[530,527,517,519,530]}","{}"
145.jpg,69833,"{}",16,2,"{""name"":""polygon"",""all_points_x"":[826,819,817,819,841,860,867,857,854,844,834,826],""all_points_y"":[569,589,616,622,640,646,606,600,590,580,568,569]}","{}"
145.jpg,69833,"{}",16,3,"{""name"":""polygon"",""all_points_x"":[975,970,987,1017,1022,1022,975],""all_points_y"":[496,554,566,573,534,523,496]}","{}"
145.jpg,69833,"{}",16,4,"{""name"":""polygon"",""all_points_x"":[984,995,990,976,984],""all_points_y"":[674,640,634,666,674]}","{}"
145.jpg,69833,"{}",16,5,"{""name"":""polygon"",""all_points_x"":[1107,1135,1137,1137,1132,1107,1107],""all_points_y"":[581,612,607,600,592,565,581]}","{}"
145.jpg,69833,"{}",16,6,"{""name"":""polygon"",""all_points_x"":[1067,1055,1056,1053,1052,1057,1083,1067],""all_points_y"":[615,648,655,662,671,671,625,615]}","{}"
145.jpg,69833,"{}",16,7,"{""name"":""polygon"",""all_points_x"":[1145,1191,1192,1191,1164,1145],""all_points_y"":[558,590,586,575,554,558]}","{}"
145.jpg,69833,"{}",16,8,"{""name"":""polygon"",""all_points_x"":[1192,1219,1233,1233,1195,1191,1192],""all_points_y"":[568,560,560,568,588,571,568]}","{}"
145.jpg,69833,"{}",16,9,"{""name"":""polygon"",""all_points_x"":[1216,1222,1229,1238,1250,1259,1266,1260,1256,1257,1214,1216],""all_points_y"":[500,508,515,519,522,525,523,516,514,508,490,500]}","{}"
145.jpg,69833,"{}",16,10,"{""name"":""polygon"",""all_points_x"":[1022,1030,1004,995,997,998,1006,1008,1015,1022],""all_points_y"":[484,481,449,450,457,461,463,474,482,484]}","{}"
145.jpg,69833,"{}",16,11,"{""name"":""polygon"",""all_points_x"":[1135,1168,1174,1134,1132,1135],""all_points_y"":[84,73,56,74,80,84]}","{}"
145.jpg,69833,"{}",16,12,"{""name"":""polygon"",""all_points_x"":[1176,1175,1178,1210,1230,1229,1205,1176],""all_points_y"":[70,67,60,51,68,79,93,70]}","{}"
145.jpg,69833,"{}",16,13,"{""name"":""polygon"",""all_points_x"":[1230,1235,1256,1271,1277,1251,1240,1228,1230],""all_points_y"":[60,81,103,80,69,39,36,62,60]}","{}"
145.jpg,69833,"{}",16,14,"{""name"":""polygon"",""all_points_x"":[1276,1300,1308,1301,1282,1277,1276],""all_points_y"":[61,44,46,60,67,66,61]}","{}"
145.jpg,69833,"{}",16,15,"{""name"":""polygon"",""all_points_x"":[1310,1312,1343,1342,1310],""all_points_y"":[40,51,55,42,40]}","{}"
403.jpg,71526,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[663,666,665,708,736,789,808,810,807,764,726,698,663],""all_points_y"":[456,400,367,341,341,370,410,427,446,473,494,493,456]}","{}"
440.jpg,68182,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[438,463,546,578,557,546,552,465,438],""all_points_y"":[322,268,265,307,341,349,355,367,322]}","{}"
440.jpg,68182,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[1151,1196,1241,1286,1257,1242,1228,1198,1184,1175,1157,1151],""all_points_y"":[750,808,803,706,667,664,666,677,692,719,735,750]}","{}"
521.jpg,77705,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[510,526,564,631,547,453,390,465,498,510],""all_points_y"":[420,435,436,307,175,188,326,438,438,420]}","{}"
521.jpg,77705,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[1141,1119,1126,1265,1342,1341,1281,1184,1099,1116,1141],""all_points_y"":[709,681,655,622,711,800,855,863,744,714,709]}","{}"
582.jpg,86651,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[474,574,679,541,448,346,474],""all_points_y"":[522,512,299,107,109,324,522]}","{}"
582.jpg,86651,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[1061,1073,1103,1046,1066,1286,1339,1341,1276,1187,1061],""all_points_y"":[737,704,709,655,622,579,635,856,916,922,737]}","{}"
761.jpg,119292,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[365,217,458,633,825,635,365],""all_points_y"":[8,331,681,671,288,2,8]}","{}"
761.jpg,119292,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[1319,851,830,944,924,974,1008,1132,1341,1339,1319],""all_points_y"":[425,522,580,713,770,846,843,1020,1018,443,425]}","{}"
908.jpg,79907,"{}",5,0,"{""name"":""polygon"",""all_points_x"":[843,967,1060,1017,883,800,843],""all_points_y"":[678,694,572,483,471,562,678]}","{}"
908.jpg,79907,"{}",5,1,"{""name"":""polygon"",""all_points_x"":[605,729,752,627,539,524,605],""all_points_y"":[384,341,188,99,141,286,384]}","{}"
908.jpg,79907,"{}",5,2,"{""name"":""polygon"",""all_points_x"":[116,554,547,116,116],""all_points_y"":[469,372,307,413,469]}","{}"
908.jpg,79907,"{}",5,3,"{""name"":""polygon"",""all_points_x"":[5,159,101,81,63,20,12,0,5],""all_points_y"":[559,468,367,334,337,298,278,278,559]}","{}"
908.jpg,79907,"{}",5,4,"{""name"":""polygon"",""all_points_x"":[1240,1259,1323,1341,1341,1242,1240],""all_points_y"":[1021,954,926,936,1024,1024,1021]}","{}"
911.jpg,78245,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[752,795,915,1013,974,825,752],""all_points_y"":[671,779,798,678,589,569,671]}","{}"
911.jpg,78245,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[486,464,495,505,554,681,700,574,486],""all_points_y"":[236,400,417,439,489,446,284,197,236]}","{}"
911.jpg,78245,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[510,63,56,69,492,510],""all_points_y"":[475,581,557,509,411,475]}","{}"
911.jpg,78245,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[37,100,4,2,12,37],""all_points_y"":[450,574,636,430,439,450]}","{}"
919.jpg,94210,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[240,116,550,845,957,559,384,240],""all_points_y"":[53,641,1020,1017,334,0,0,53]}","{}"
922.jpg,80312,"{}",6,0,"{""name"":""polygon"",""all_points_x"":[114,18,25,293,326,352,431,489,613,646,479,524,512,122,102,114],""all_points_y"":[13,124,183,607,631,631,453,450,350,192,89,30,2,7,17,13]}","{}"
922.jpg,80312,"{}",6,1,"{""name"":""polygon"",""all_points_x"":[468,463,627,703,762,752,727,648,620,468],""all_points_y"":[506,557,670,684,665,605,564,484,465,506]}","{}"
922.jpg,80312,"{}",6,2,"{""name"":""polygon"",""all_points_x"":[605,656,703,719,1002,992,951,913,610,605],""all_points_y"":[775,812,815,815,638,598,572,582,760,775]}","{}"
922.jpg,80312,"{}",6,3,"{""name"":""polygon"",""all_points_x"":[1220,1228,1245,1288,1321,1337,1337,1255,1220],""all_points_y"":[126,456,473,460,466,463,155,121,126]}","{}"
922.jpg,80312,"{}",6,4,"{""name"":""polygon"",""all_points_x"":[726,866,861,810,693,722,726],""all_points_y"":[982,936,856,855,916,974,982]}","{}"
922.jpg,80312,"{}",6,5,"{""name"":""polygon"",""all_points_x"":[1055,994,934,904,835,779,769,775,835,904,970,1040,1066,1088,1083,1055],""all_points_y"":[489,417,357,346,364,403,420,460,486,522,555,580,592,589,550,489]}","{}"
926.jpg,71587,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[663,656,582,352,299,298,322,552,638,663],""all_points_y"":[443,388,218,198,230,283,367,440,458,443]}","{}"
931.jpg,73591,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[782,709,293,279,258,238,250,225,228,200,217,260,866,894,868,833,855,846,779,774,802,782],""all_points_y"":[650,651,412,393,374,303,288,222,187,134,116,127,465,519,562,552,582,600,550,565,592,650]}","{}"
931.jpg,73591,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[1050,1081,1050,995,974,974,962,960,917,883,836,1050],""all_points_y"":[1015,802,744,736,770,790,800,749,737,792,1025,1015]}","{}"
938.jpg,68825,"{""useful"":""no""}",0,0,"{}","{}"
